seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13145,2025,NOR.1,3327,363197,5,4,3,2,0,0,0,1,0,0,1,0,0,0,13,2025-06-03 04:45:58
13145,2025,NOR.1,21380,364725,9,4,9,4,1,0,0,0,0,1,5,1,0,0,11,2025-06-03 04:45:58
13145,2025,NOR.1,2715,364995,5,2,17,9,2,0,0,0,0,5,11,1,0,0,6,2025-06-03 04:45:59
13145,2025,NOR.1,3327,365406,7,5,9,4,0,0,0,0,0,0,4,0,0,0,8,2025-06-03 04:45:58
13145,2025,NOR.1,3279,365771,6,1,7,5,1,1,0,1,0,2,9,1,0,0,8,2025-06-03 04:46:00
13145,2025,NOR.1,3327,366229,10,4,9,8,1,0,0,0,0,4,9,0,0,0,17,2025-06-03 04:45:58
13145,2025,NOR.1,6672,366741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:59
13145,2025,NOR.1,2715,366883,4,2,4,1,1,0,0,1,0,1,2,0,0,0,3,2025-06-03 04:45:59
13145,2025,NOR.1,3279,368078,9,0,14,21,1,0,0,1,0,3,9,1,0,0,15,2025-06-03 04:46:00
13145,2025,NOR.1,3327,369506,9,0,10,16,4,0,0,0,0,2,5,1,0,0,23,2025-06-03 04:45:58
13145,2025,NOR.1,21380,369973,8,5,4,14,0,0,0,0,0,1,4,0,0,0,5,2025-06-03 04:45:58
13145,2025,NOR.1,5270,371827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-28 04:49:26
13145,2025,NOR.1,620,373795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:00
13145,2025,NOR.1,510,377601,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:03
13145,2025,NOR.1,6672,377751,10,0,3,6,0,1,0,0,0,1,1,0,0,0,16,2025-06-03 04:45:59
13145,2025,NOR.1,6672,377752,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:45:59
13145,2025,NOR.1,6672,377756,11,0,14,5,2,0,0,0,0,2,6,1,0,0,16,2025-06-03 04:45:59
13145,2025,NOR.1,3039,378929,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:45:58
13145,2025,NOR.1,22165,378931,9,4,7,5,2,0,0,0,0,0,2,0,0,0,10,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378932,5,1,3,6,0,0,0,1,0,4,7,2,0,0,8,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378936,4,2,5,9,1,0,0,0,0,2,5,0,0,0,4,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378938,4,1,2,0,1,0,0,0,0,1,3,0,0,0,5,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378939,7,0,6,1,1,0,0,0,0,0,2,0,0,0,12,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378940,7,1,3,7,1,0,0,0,0,3,5,0,0,0,9,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378941,8,0,18,4,0,1,0,0,0,2,9,1,0,0,14,2025-06-03 04:45:59
13145,2025,NOR.1,22165,378942,7,1,11,8,2,1,0,1,0,0,4,0,0,0,10,2025-06-03 04:45:59
