seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13214,2025,ECU.1,17176,270691,14,7,13,6,1,0,0,1,0,7,28,0,0,0,7,2025-06-03 04:47:36
13214,2025,ECU.1,17176,270717,7,3,4,4,1,0,0,0,0,1,7,0,0,0,4,2025-06-03 04:47:36
13214,2025,ECU.1,9283,270828,14,2,22,24,4,1,0,2,0,1,15,0,0,0,17,2025-06-03 04:47:37
13214,2025,ECU.1,17086,270829,10,3,5,2,0,0,0,1,0,0,7,0,0,0,5,2025-06-03 04:47:34
13214,2025,ECU.1,21843,271249,12,0,5,10,2,0,0,0,0,1,12,1,0,0,15,2025-06-03 04:47:35
13214,2025,ECU.1,17176,271251,12,0,0,2,1,0,0,1,0,0,0,0,0,38,21,2025-06-03 04:47:36
13214,2025,ECU.1,9292,271443,9,0,1,2,2,0,0,0,0,0,0,0,0,26,13,2025-06-03 04:47:37
13214,2025,ECU.1,4816,274491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:35
13214,2025,ECU.1,6017,277645,4,3,2,1,0,0,0,0,0,0,1,0,0,0,3,2025-06-03 04:47:32
13214,2025,ECU.1,17086,279074,11,1,14,9,3,0,0,0,0,2,13,0,0,0,9,2025-06-03 04:47:34
13214,2025,ECU.1,22535,279610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:38
13214,2025,ECU.1,9283,282474,15,3,14,7,1,0,0,1,0,16,31,7,0,0,15,2025-06-03 04:47:37
13214,2025,ECU.1,4816,283647,12,4,7,4,1,0,0,1,0,4,15,3,0,0,6,2025-06-03 04:47:35
13214,2025,ECU.1,21843,283990,4,4,2,2,0,0,0,1,0,1,3,1,0,0,2,2025-06-03 04:47:35
13214,2025,ECU.1,2686,284858,7,3,0,3,0,0,0,0,0,2,5,1,0,0,2,2025-06-03 04:47:33
13214,2025,ECU.1,10307,285610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:36
13214,2025,ECU.1,4812,285764,12,4,8,17,1,0,0,0,0,4,13,0,0,0,4,2025-06-03 04:47:34
13214,2025,ECU.1,2668,285785,11,0,14,1,3,3,0,0,0,2,7,1,0,0,12,2025-06-03 04:47:34
13214,2025,ECU.1,20695,285890,12,0,11,8,1,1,0,0,0,2,6,0,0,0,17,2025-06-03 04:47:36
13214,2025,ECU.1,2668,285903,14,5,12,14,1,0,0,2,0,6,14,1,0,0,14,2025-06-03 04:47:34
13214,2025,ECU.1,17176,285905,13,5,4,2,3,0,0,1,0,1,1,0,0,0,13,2025-06-03 04:47:36
13214,2025,ECU.1,17176,287009,6,4,4,2,0,0,0,0,0,1,2,0,0,0,3,2025-06-03 04:47:36
13214,2025,ECU.1,882,287019,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2025-06-03 04:47:34
13214,2025,ECU.1,4812,287399,14,2,21,1,2,0,0,0,0,1,9,1,0,0,13,2025-06-03 04:47:34
