seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13270,2025,BRA.1,2026,113352,1,0,4,2,0,0,0,0,0,0,2,0,0,1,0,2025-06-03 04:46:59
13270,2025,BRA.1,3454,114031,7,7,2,1,1,0,0,0,1,2,4,0,0,0,1,2025-06-03 04:46:59
13270,2025,BRA.1,9169,115379,11,1,8,7,2,0,0,2,1,9,15,6,0,2,11,2025-06-03 04:46:57
13270,2025,BRA.1,2029,118395,8,0,9,5,3,0,0,0,3,1,4,0,0,3,4,2025-06-03 04:46:57
13270,2025,BRA.1,9967,118688,10,4,8,7,1,0,0,0,0,3,12,0,0,1,8,2025-06-03 04:46:52
13270,2025,BRA.1,2022,121921,5,5,4,1,0,0,0,0,0,0,1,0,0,0,0,2025-06-03 04:46:54
13270,2025,BRA.1,874,123865,8,6,4,3,0,0,0,0,1,2,4,1,0,0,1,2025-06-03 04:46:54
13270,2025,BRA.1,1936,124066,6,0,2,4,0,0,0,0,0,3,3,0,0,5,7,2025-06-03 04:46:56
13270,2025,BRA.1,7632,124068,10,1,10,21,3,0,0,2,2,9,29,1,0,0,10,2025-06-03 04:46:52
13270,2025,BRA.1,6273,124439,7,0,9,15,1,0,0,0,0,5,11,2,0,0,3,2025-06-03 04:46:56
13270,2025,BRA.1,819,125514,9,0,21,9,1,0,0,0,0,0,3,0,0,1,4,2025-06-03 04:46:54
13270,2025,BRA.1,2026,129722,9,3,4,3,1,0,0,1,1,0,0,0,0,4,6,2025-06-03 04:46:59
13270,2025,BRA.1,3454,130372,7,0,7,11,0,1,0,1,1,4,16,0,0,0,5,2025-06-03 04:46:59
13270,2025,BRA.1,6270,130645,8,0,8,17,2,0,0,0,3,0,0,0,0,4,14,2025-06-03 04:46:56
13270,2025,BRA.1,3457,130666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:00
13270,2025,BRA.1,2026,130711,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:59
13270,2025,BRA.1,7635,130826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:58
13270,2025,BRA.1,2674,131245,6,1,13,4,2,0,0,0,0,0,4,0,0,3,2,2025-06-03 04:46:58
13270,2025,BRA.1,2674,132948,4,2,5,13,1,1,0,0,1,3,6,0,0,0,1,2025-06-03 04:46:58
13270,2025,BRA.1,6270,138701,5,1,5,0,2,0,0,0,0,0,3,0,0,13,8,2025-06-03 04:46:56
13270,2025,BRA.1,3457,141626,6,3,2,5,1,0,0,1,2,2,8,0,0,0,5,2025-06-03 04:47:00
13270,2025,BRA.1,7635,141966,7,1,10,5,3,0,0,0,1,2,11,1,0,0,12,2025-06-03 04:46:58
13270,2025,BRA.1,9969,143702,6,1,12,6,1,0,0,0,1,3,13,1,0,0,2,2025-06-03 04:46:53
13270,2025,BRA.1,9967,143818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:46:52
13270,2025,BRA.1,6086,143883,4,2,6,4,1,0,0,0,0,1,2,0,0,0,0,2025-06-03 04:46:53
13270,2025,BRA.1,6273,145092,11,0,1,6,2,0,0,0,0,0,0,0,111,35,14,2025-06-03 04:46:56
13270,2025,BRA.1,819,145405,10,0,4,2,0,0,0,0,1,1,2,1,0,5,4,2025-06-03 04:46:54
13270,2025,BRA.1,6273,146109,3,1,1,1,1,0,0,0,0,0,2,0,0,1,1,2025-06-03 04:46:56
13270,2025,BRA.1,3445,146162,9,1,10,13,2,0,0,1,0,2,5,1,0,4,9,2025-06-03 04:46:55
13270,2025,BRA.1,6272,146169,8,0,12,7,0,0,0,0,2,2,4,0,0,1,4,2025-06-03 04:46:55
13270,2025,BRA.1,9969,147148,9,0,13,8,2,0,0,3,1,1,6,1,0,2,3,2025-06-03 04:46:53
13270,2025,BRA.1,874,148189,9,1,12,6,0,0,0,1,0,1,5,0,0,0,9,2025-06-03 04:46:54
13270,2025,BRA.1,3454,148973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-25 04:49:45
13270,2025,BRA.1,2029,152812,8,2,7,5,0,0,0,0,1,1,10,0,0,0,2,2025-06-03 04:46:57
13270,2025,BRA.1,9169,153646,7,3,6,13,2,0,0,0,1,1,8,0,0,0,5,2025-06-03 04:46:57
13270,2025,BRA.1,3457,155156,1,0,0,1,0,0,0,0,0,0,0,0,7,2,2,2025-06-03 04:47:00
13270,2025,BRA.1,6273,155584,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2025-06-03 04:46:56
13270,2025,BRA.1,9169,156502,5,3,4,1,2,0,0,0,0,2,3,2,0,2,5,2025-06-03 04:46:57
13270,2025,BRA.1,6270,157256,7,1,11,3,2,0,0,0,0,0,2,0,0,4,12,2025-06-03 04:46:56
13270,2025,BRA.1,9969,157743,10,0,6,6,0,0,0,0,2,2,4,2,0,9,8,2025-06-03 04:46:53
13270,2025,BRA.1,874,157983,6,3,5,5,1,0,0,0,0,3,10,1,0,1,3,2025-06-03 04:46:54
13270,2025,BRA.1,9169,158201,9,2,0,8,1,0,0,0,1,3,6,2,0,5,4,2025-06-03 04:46:57
13270,2025,BRA.1,7632,158272,9,8,5,3,1,0,0,0,0,0,1,0,0,0,2,2025-06-03 04:46:52
13270,2025,BRA.1,3445,158382,11,0,0,0,1,0,0,0,1,0,0,0,81,26,12,2025-06-03 04:46:55
13270,2025,BRA.1,874,159255,8,0,5,12,2,0,0,3,2,8,21,3,0,1,11,2025-06-03 04:46:54
13270,2025,BRA.1,2026,162558,3,1,2,2,0,1,0,0,0,1,2,0,0,0,1,2025-06-03 04:46:59
13270,2025,BRA.1,3457,163467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-03 04:47:00
13270,2025,BRA.1,9967,164756,4,3,0,2,1,0,0,0,0,1,1,0,0,0,2,2025-06-03 04:46:52
13270,2025,BRA.1,1936,165232,8,0,4,8,3,0,0,4,3,4,13,2,0,0,7,2025-06-03 04:46:56
